SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude,New Georeferenced Column
212756432,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,WHITE HISPANIC,0,BRONX,41,1014914,238339,40.820816142000069,-73.889212381999982,POINT (-73.88921238199998 40.82081614200007)
212145699,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
211210425,03/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,QUEENS,110,1020030,212188,40.749019446000034,-73.870867573999988,POINT (-73.87086757399999 40.749019446000034)
212369202,04/24/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,<18,F,BLACK,0,BRONX,43,1018791,240921,40.827888685000062,-73.87519150199995,POINT (-73.87519150199995 40.82788868500006)
212107136,04/17/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,65+,M,WHITE,0,BROOKLYN,69,1011489,174179,40.644724074000067,-73.901846638999984,POINT (-73.90184663899998 40.64472407400007)
211802084,04/05/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,73,1010184,182785,40.668349566000074,-73.90651606299997,POINT (-73.90651606299997 40.668349566000074)
212937781,05/11/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK HISPANIC,0,BRONX,47,1026242,262091,40.885961642000041,-73.848135600999967,POINT (-73.84813560099997 40.88596164200004)
212611655,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,<18,M,BLACK HISPANIC,0,BROOKLYN,75,1020668,188739,40.684655021000026,-73.868691823999939,POINT (-73.86869182399994 40.684655021000026)
211708207,04/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,AMERICAN INDIAN/ALASKAN NATIVE,0,NEW YORK,34,1004873,254860,40.866190589000041,-73.925439700999959,POINT (-73.92543970099996 40.86619058900004)
212612120,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,73,1006376,181512,40.66486580000003,-73.920247089999975,POINT (-73.92024708999998 40.66486580000003)
212607874,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK,0,BROOKLYN,73,1008228,183789,40.671110834000046,-73.91356336299998,POINT (-73.91356336299998 40.67111083400005)
212552164,04/30/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,79,1001181,189778,40.687565563000078,-73.938951975999942,POINT (-73.93895197599994 40.68756556300008)
212605450,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,BRONX,40,1009753,235792,40.81384175200003,-73.907868743999984,POINT (-73.90786874399998 40.81384175200003)
212730153,05/05/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,UNKNOWN,0,NEW YORK,18,986335,217529,40.763751270000057,-73.992474797999989,POINT (-73.99247479799999 40.76375127000006)
212319782,04/23/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,NEW YORK,23,1000391,227216,40.790325047000067,-73.941710717999968,POINT (-73.94171071799997 40.79032504700007)
212536240,04/29/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK HISPANIC,0,BRONX,42,1013401,241249,40.82880838400007,-73.894666204999965,POINT (-73.89466620499996 40.82880838400007)
212465729,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,90,996114,195020,40.701961880000056,-73.957213229999979,POINT (-73.95721322999998 40.701961880000056)
212680241,05/04/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE HISPANIC,0,BROOKLYN,60,986594,152954,40.586507407000056,-73.991562280999972,POINT (-73.99156228099997 40.586507407000056)
212730159,05/05/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,60,990824,149705,40.577587416000028,-73.976336070999935,POINT (-73.97633607099993 40.57758741600003)
212611664,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK HISPANIC,0,BROOKLYN,75,1020668,188739,40.684655021000026,-73.868691823999939,POINT (-73.86869182399994 40.684655021000026)
212585972,05/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,83,1006684,190282,40.688936690000048,-73.919107696999959,POINT (-73.91910769699996 40.68893669000005)
212608769,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,73,1009534,179225,40.658580037000036,-73.908872493999979,POINT (-73.90887249399998 40.658580037000036)
212154914,04/19/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212281086,04/22/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,BLACK HISPANIC,0,NEW YORK,28,997020,230319,40.798847456000033,-73.953878661999966,POINT (-73.95387866199997 40.79884745600003)
212609631,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK HISPANIC,0,BRONX,43,1018728,242744,40.832892539000056,-73.875409776999959,POINT (-73.87540977699996 40.832892539000056)
212526687,04/23/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,90,996614,194915,40.701672995000081,-73.955410143999984,POINT (-73.95541014399998 40.70167299500008)
212635889,05/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,NEW YORK,28,997427,230378,40.799008797000056,-73.952408540999954,POINT (-73.95240854099995 40.799008797000056)
212115393,04/17/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,BLACK,0,BRONX,44,1005101,240943,40.827991995000048,-73.924658650999959,POINT (-73.92465865099996 40.82799199500005)
213005350,05/10/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,<18,M,BLACK,0,BROOKLYN,67,1007016,178100,40.655498992000048,-73.917951696999978,POINT (-73.91795169699998 40.65549899200005)
212321488,04/23/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE HISPANIC,0,BROOKLYN,90,996642,197629,40.709122248000028,-73.955304165999962,POINT (-73.95530416599996 40.70912224800003)
212450696,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,WHITE HISPANIC,0,QUEENS,113,1040769,182832,40.668336153000041,-73.796264922999967,POINT (-73.79626492299997 40.66833615300004)
212891321,05/09/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,NEW YORK,1,982559,198650,40.711933165000062,-74.006101049999984,POINT (-74.00610104999998 40.71193316500006)
212215474,04/21/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,BLACK HISPANIC,1,BRONX,40,1007034,236608,40.816088874000059,-73.917688688999988,POINT (-73.91768868899999 40.81608887400006)
212504169,04/29/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK HISPANIC,0,BRONX,42,1013401,241249,40.82880838400007,-73.894666204999965,POINT (-73.89466620499996 40.82880838400007)
212118687,04/17/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK HISPANIC,0,NEW YORK,33,1001861,246956,40.844502992000059,-73.936350244999971,POINT (-73.93635024499997 40.84450299200006)
212621671,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BRONX,48,1016058,247615,40.846272027000055,-73.885035129999949,POINT (-73.88503512999995 40.846272027000055)
212607867,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,79,999507,190206,40.688743368000075,-73.944987080999965,POINT (-73.94498708099997 40.688743368000075)
212145708,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
213156941,05/16/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,76,983524,187746,40.682004347000031,-74.002619021999976,POINT (-74.00261902199998 40.68200434700003)
213035743,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,90,998002,196692,40.706548395000027,-73.950400633999948,POINT (-73.95040063399995 40.70654839500003)
212921349,05/09/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,WHITE,0,NEW YORK,1,982559,198650,40.711933165000062,-74.006101049999984,POINT (-74.00610104999998 40.71193316500006)
212463487,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE HISPANIC,0,BROOKLYN,90,996804,197551,40.708907927000041,-73.954719985999986,POINT (-73.95471998599999 40.70890792700004)
212145690,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212730162,05/05/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,60,990824,149705,40.577587416000028,-73.976336070999935,POINT (-73.97633607099993 40.57758741600003)
211941673,04/11/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BRONX,49,1020081,255042,40.866641496000057,-73.870454784999936,POINT (-73.87045478499994 40.86664149600006)
212766032,05/06/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,F,BLACK,0,NEW YORK,28,997486,232024,40.803526529000067,-73.952192198999967,POINT (-73.95219219899997 40.80352652900007)
212603907,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,BROOKLYN,94,997245,204130,40.726965067000037,-73.953116628999965,POINT (-73.95311662899996 40.72696506700004)
212145614,04/19/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212603911,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK HISPANIC,0,BROOKLYN,90,996693,197320,40.708274044000063,-73.955120782999984,POINT (-73.95512078299998 40.70827404400006)
212145716,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212627665,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,BRONX,44,1008253,244477,40.837683801000026,-73.913256605999948,POINT (-73.91325660599995 40.837683801000026)
212536326,04/30/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,90,995783,194130,40.699519475000045,-73.958408524999982,POINT (-73.95840852499998 40.699519475000045)
212145612,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
211595947,03/30/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,WHITE,0,BROOKLYN,90,994041,198093,40.710399077000034,-73.964685157999952,POINT (-73.96468515799995 40.710399077000034)
212371845,04/25/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK,0,BROOKLYN,77,994094,187128,40.680302635000032,-73.96451000899998,POINT (-73.96451000899998 40.68030263500003)
212612127,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,1000868,183774,40.671086537000065,-73.940095388999964,POINT (-73.94009538899996 40.671086537000065)
213415240,05/22/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,NEW YORK,28,999522,233944,40.808793115000071,-73.944833675999973,POINT (-73.94483367599997 40.80879311500007)
212536323,04/30/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,90,995783,194130,40.699519475000045,-73.958408524999982,POINT (-73.95840852499998 40.699519475000045)
212145706,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212531159,04/30/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,65+,M,AMERICAN INDIAN/ALASKAN NATIVE,0,NEW YORK,17,990886,213048,40.751449824000076,-73.976050544999964,POINT (-73.97605054499996 40.751449824000076)
211746335,04/04/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,90,998016,196598,40.706290365000029,-73.950350330999981,POINT (-73.95035033099998 40.70629036500003)
213092536,05/13/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,BROOKLYN,68,978360,164603,40.618479901000057,-74.021217504999981,POINT (-74.02121750499998 40.61847990100006)
212611661,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,<18,M,BLACK HISPANIC,0,BROOKLYN,75,1020668,188739,40.684655021000026,-73.868691823999939,POINT (-73.86869182399994 40.684655021000026)
213222156,05/15/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,UNKNOWN,0,BRONX,46,1012553,253496,40.86242554100005,-73.897678703999986,POINT (-73.89767870399999 40.86242554100005)
212621666,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK,0,BROOKLYN,73,1009534,179225,40.658580037000036,-73.908872493999979,POINT (-73.90887249399998 40.658580037000036)
211700615,04/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BRONX,41,1014604,238800,40.822082527000077,-73.890330325999969,POINT (-73.89033032599997 40.82208252700008)
212921423,05/09/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,F,WHITE HISPANIC,0,NEW YORK,34,1004856,254409,40.864952771000048,-73.925502549999976,POINT (-73.92550254999998 40.86495277100005)
212145724,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212621665,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,73,1009534,179225,40.658580037000036,-73.908872493999979,POINT (-73.90887249399998 40.658580037000036)
212691858,05/04/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,NEW YORK,34,1005026,254061,40.863997218000065,-73.924889011999937,POINT (-73.92488901199994 40.863997218000065)
212624861,05/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,65+,M,WHITE,0,NEW YORK,13,989360,206199,40.732652035000058,-73.98156344399996,POINT (-73.98156344399996 40.73265203500006)
211923460,04/11/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,70,995410,177999,40.655244000000039,-73.959780430999956,POINT (-73.95978043099996 40.65524400000004)
212605449,05/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,2,BRONX,43,1025866,238415,40.820979933000046,-73.84964238799995,POINT (-73.84964238799995 40.82097993300005)
212040060,04/14/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,2,BRONX,40,1007753,235353,40.81264236700008,-73.915095522999934,POINT (-73.91509552299993 40.81264236700008)
211746334,04/04/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,90,998016,196598,40.706290365000029,-73.950350330999981,POINT (-73.95035033099998 40.70629036500003)
212640031,05/04/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,QUEENS,115,1016138,214586,40.755616236000037,-73.884902832999956,POINT (-73.88490283299996 40.75561623600004)
212627663,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,BRONX,44,1008253,244477,40.837683801000026,-73.913256605999948,POINT (-73.91325660599995 40.837683801000026)
212465734,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,75,1020720,184597,40.673285965000048,-73.868526746999976,POINT (-73.86852674699998 40.67328596500005)
212603918,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,79,999012,190814,40.69041302800008,-73.946770641999933,POINT (-73.94677064199993 40.69041302800008)
212326747,04/22/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE HISPANIC,2,BRONX,42,1010738,245113,40.839422332000026,-73.904273516999979,POINT (-73.90427351699998 40.83942233200003)
212508035,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,995627,186255,40.677904610000041,-73.958984424999983,POINT (-73.95898442499998 40.67790461000004)
212621663,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK,0,BROOKLYN,73,1006376,181512,40.66486580000003,-73.920247089999975,POINT (-73.92024708999998 40.66486580000003)
212369195,04/24/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,F,WHITE HISPANIC,0,BRONX,43,1018791,240921,40.827888685000062,-73.87519150199995,POINT (-73.87519150199995 40.82788868500006)
212624860,05/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,65+,F,WHITE,0,NEW YORK,13,989360,206199,40.732652035000058,-73.98156344399996,POINT (-73.98156344399996 40.73265203500006)
212839437,05/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,75,1014994,181458,40.664691853000079,-73.889183322999941,POINT (-73.88918332299994 40.66469185300008)
211575711,03/29/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,ASIAN / PACIFIC ISLANDER,0,BRONX,49,1021177,247658,40.846370126000068,-73.866532887999938,POINT (-73.86653288799994 40.84637012600007)
212463486,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BROOKLYN,90,995704,195020,40.701962421000076,-73.958691918999989,POINT (-73.95869191899999 40.701962421000076)
211725599,04/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BRONX,47,1023099,263405,40.889582550000057,-73.859494751999989,POINT (-73.85949475199999 40.88958255000006)
211375635,03/17/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,WHITE HISPANIC,0,NEW YORK,34,1003271,249954,40.852728692000028,-73.931245596999986,POINT (-73.93124559699999 40.85272869200003)
211726448,04/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BRONX,47,1023099,263405,40.889582550000057,-73.859494751999989,POINT (-73.85949475199999 40.88958255000006)
211824705,04/07/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,1,BRONX,41,1013879,239551,40.824146269000039,-73.892946482999946,POINT (-73.89294648299995 40.82414626900004)
212623804,05/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,0,BROOKLYN,90,996971,196104,40.704936015000044,-73.95412036099998,POINT (-73.95412036099998 40.704936015000044)
212145609,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
211575713,03/29/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,ASIAN / PACIFIC ISLANDER,0,BRONX,49,1020956,247151,40.844979482000042,-73.867334441999958,POINT (-73.86733444199996 40.84497948200004)
212991765,05/13/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK HISPANIC,0,BRONX,44,1006999,241227,40.828766808000069,-73.917799475999971,POINT (-73.91779947599997 40.82876680800007)
211957056,04/12/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,F,BLACK,0,NEW YORK,30,998638,241655,40.829959123000037,-73.948010458999988,POINT (-73.94801045899999 40.82995912300004)
212447691,04/25/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK HISPANIC,0,BRONX,45,1028380,244153,40.836716878000061,-73.840521555999942,POINT (-73.84052155599994 40.83671687800006)
212510327,04/29/2020,PROHIBITS ACTS LIKELY TO SPREAD DISEASE,11.31(A)(2),,,18-24,M,BLACK,0,BRONX,52,1012469,253491,40.862412087000052,-73.897982407999962,POINT (-73.89798240799996 40.86241208700005)
212630853,05/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK HISPANIC,0,BROOKLYN,68,980998,162513,40.612744644000031,-74.011714294999933,POINT (-74.01171429499993 40.61274464400003)
211330160,03/21/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,BRONX,49,1024247,248916,40.849809589000074,-73.855429226999945,POINT (-73.85542922699995 40.849809589000074)
